auditid;HoldHeatSetpoint;HoldCoolSetpoint;NonProgrammableHeatSetpoint;NonProgrammableCoolSetpoint;SystemSwitchSetting;FanMode;ScheduleOnOff;HoldMode;ContinuousBacklight;Degrees;TempOffset;HumidityOffset;LocalHumidityDisplayEnabled;OutdoorTempDisplayEnabled;LocalTimeDisplayEnabled;HeatCycleRate;CoolCycleRate;AuxCycleRate;FastSecondStageHeat;FastSecondStageCool;FastSecondStageAux;ComfortRecovery;Id;Updated
4161865;255;255;62;85;heat;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 10:42:14
4161871;255;255;62;85;heat;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 10:46:18
4161875;255;255;63;85;heat;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 10:46:37
4164712;255;255;65;85;heat;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 10:46:48
4164723;255;255;65;83;off;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 14:36:50
4164731;255;255;65;83;heat;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 14:37:30
4164787;255;255;65;83;off;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 14:37:50
4164980;255;255;65;83;heat;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 14:41:36
4164982;255;255;65;83;cool;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 14:55:51
4165156;255;255;65;65;cool;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 14:55:58
4165311;255;255;65;65;off;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 15:08:18
4166257;255;255;65;61;cool;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 15:18:46
4166268;255;255;65;61;off;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 16:02:56
4166311;255;255;70;61;heat;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 16:03:08
4166803;255;255;69;61;off;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 16:04:52
4167234;255;255;72;61;heat;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 16:29:57
4167937;255;255;72;61;off;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 16:51:51
4168857;255;255;72;61;heat;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 17:14:23
4173658;255;255;70;73;off;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;2693;2014-10-30 06:22:25
4175054;255;255;70;61;heat;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 17:55:34
4181057;255;255;70;73;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;2693;2014-10-30 21:10:52
4182947;255;255;70;61;heat;on;1;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-30 22:04:51
4192784;62;72;61;78;cool;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16390;2014-10-31 18:16:54
4192801;62;77;61;78;cool;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16390;2014-10-31 18:17:17
4192828;62;75;61;78;cool;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16390;2014-10-31 18:17:49
4192878;62;74;61;78;cool;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16390;2014-10-31 18:18:32
4192977;70;73;61;78;cool;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16390;2014-10-31 18:20:55
4193043;70;72;61;78;cool;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16390;2014-10-31 18:24:01
4193200;255;255;61;78;cool;on;1;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16390;2014-10-31 18:26:00
4193216;70;76;61;78;cool;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16390;2014-10-31 18:32:19
4193329;70;75;61;78;cool;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16390;2014-10-31 18:32:49
4193331;255;255;61;75;cool;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16390;2014-10-31 18:36:00
4193342;255;255;61;75;cool;on;1;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16390;2014-10-31 18:36:03
4193344;70;74;61;75;cool;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16390;2014-10-31 18:36:23
4194110;70;75;61;75;cool;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16390;2014-10-31 18:36:26
4196197;70;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-10-31 19:08:46
4197991;255;255;62;74;heat;on;1;0;1;F;0;0;1;0;1;0;1;1;1;1;1;1;1106;2014-10-30 06:17:12
4198758;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-10-31 20:36:05
4200751;68;74;62;74;heat;on;1;1;1;F;0;0;1;0;1;0;1;1;1;1;1;1;1106;2014-10-31 21:41:28
4202360;62;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-10-31 22:06:10
4204190;62;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-01 02:23:05
4204869;255;255;70;74;heat;on;0;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;13265;2014-10-29 06:04:18
4205101;255;255;75;74;heat;on;0;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;13265;2014-11-01 07:54:13
4207041;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-01 07:14:00
4208567;62;72;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-01 09:47:17
4215055;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-01 16:36:44
4216725;70;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-01 19:26:03
4217534;70;73;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-01 20:37:18
4217889;255;255;67;71;auto cool;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;5862;2014-10-29 16:37:44
4219547;255;255;62;74;heat;on;1;0;1;F;0;0;1;0;1;0;1;1;1;1;1;1;1106;2014-10-31 23:41:12
4219552;67;73;62;74;heat;on;1;1;1;F;0;0;1;0;1;0;1;1;1;1;1;1;1106;2014-11-01 22:16:03
4220213;255;255;66;71;auto cool;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;5862;2014-11-01 21:18:55
4224565;68;73;62;74;heat;on;1;1;1;F;0;0;1;0;1;0;1;1;1;1;1;1;1106;2014-11-01 22:16:06
4227431;255;255;73;74;heat;on;0;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;13265;2014-11-01 08:06:50
4227592;62;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-01 21:03:51
4229279;62;77;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-02 11:00:36
4231142;70;77;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-02 12:37:25
4232491;62;72;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-02 15:09:17
4240546;255;255;62;61;heat;on;1;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-10-31 09:55:04
4243171;255;255;62;74;heat;on;1;0;1;F;0;0;1;0;1;0;1;1;1;1;1;1;1106;2014-11-02 09:27:49
4244759;64;78;62;61;heat;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-11-02 22:47:35
4245102;66;73;62;74;heat;on;1;1;1;F;0;0;1;0;1;0;1;1;1;1;1;1;1106;2014-11-03 05:45:18
4245769;70;73;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-02 16:46:49
4247380;255;255;62;61;heat;on;1;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-11-03 06:34:50
4248657;255;255;69;74;heat;on;0;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;13265;2014-11-02 10:52:59
4249426;255;255;74;78;off;on;0;0;0;F;0;0;0;0;1;1;0;1;1;1;1;0;2764;2014-10-14 12:42:03
4250867;255;255;70;78;heat;on;0;0;0;F;0;0;0;0;1;1;0;1;1;1;1;0;2764;2014-11-03 10:45:43
4250894;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-03 07:19:46
4250915;62;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-03 13:10:32
4252503;62;73;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-03 13:12:10
4253876;69;83;62;61;heat;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-11-03 08:36:21
4254342;62;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-03 15:48:33
4255347;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-03 17:32:14
4256846;255;255;70;73;off;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;2693;2014-10-31 07:48:07
4257199;70;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-03 18:26:53
4264420;70;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-03 20:19:49
4264533;70;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-04 06:48:57
4265369;255;255;70;73;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;2693;2014-11-03 19:57:02
4266779;70;77;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-04 06:55:45
4270480;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-04 08:57:36
4271869;62;77;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-04 14:06:33
4272650;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-04 16:00:20
4274011;70;77;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-04 16:39:07
4274904;70;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-04 17:45:17
4277087;70;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-04 18:30:26
4277579;255;255;70;73;off;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;2693;2014-11-04 07:40:32
4280180;70;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-04 20:28:17
4280524;62;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-04 23:07:15
4283606;62;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-04 23:35:43
4284847;255;255;70;73;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;2693;2014-11-04 20:53:19
4285490;70;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-05 06:37:43
4294782;62;77;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-05 07:59:10
4295559;255;255;62;61;heat;on;1;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-11-03 17:09:43
4296161;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-05 17:01:18
4297550;70;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-05 17:57:57
4297773;70;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-05 18:52:43
4299451;255;255;70;73;off;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;2693;2014-11-05 07:30:52
4302378;70;75;62;61;heat;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-11-05 17:30:32
4304378;70;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-05 19:00:58
4307437;62;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-05 23:52:48
4308609;255;255;70;73;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;2693;2014-11-05 20:11:13
4309947;70;77;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-06 06:25:52
4313268;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-06 08:43:09
4318559;62;78;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-06 12:37:55
4320006;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-06 17:01:12
4320306;70;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-06 17:54:14
4320329;70;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-06 18:05:08
4320961;70;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-06 18:06:04
4324131;70;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-06 18:31:25
4326118;70;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-06 20:38:00
4328635;62;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-06 21:49:55
4331082;62;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-06 23:38:21
4332079;70;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-07 06:04:37
4332369;70;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-07 06:46:24
4334229;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-07 06:59:53
4336111;62;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-07 08:32:39
4337356;62;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-07 10:28:30
4337759;62;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-07 12:20:27
4337868;62;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-07 12:57:58
4341624;62;77;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-07 13:09:36
4343998;70;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-07 17:00:09
4344037;70;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-07 18:23:40
4344738;70;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-07 18:25:05
4344868;70;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-07 18:54:35
4349172;70;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-07 18:58:41
4350668;62;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-07 21:57:13
4351197;62;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-07 23:00:13
4355419;62;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-07 23:26:59
4358195;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-08 07:11:51
4359276;255;255;62;74;heat;on;1;0;1;F;0;0;1;0;1;0;1;1;1;1;1;1;1106;2014-11-03 06:50:58
4359309;62;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-08 09:30:39
4361737;62;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-08 10:33:36
4362275;255;255;62;61;heat;on;1;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-11-05 22:01:07
4362720;62;73;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-08 13:13:25
4364952;62;77;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-08 14:21:57
4365520;68;74;62;74;heat;on;1;1;1;F;0;0;1;0;1;0;1;1;1;1;1;1;1106;2014-11-08 10:31:53
4367421;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-08 16:31:09
4368995;70;77;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-08 18:37:24
4369905;70;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-08 20:08:52
4370474;70;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-08 21:03:18
4374278;62;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-08 21:28:41
4377892;62;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-09 00:08:38
4379550;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-09 07:16:09
4379764;255;255;65;71;auto cool;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;5862;2014-11-01 22:41:04
4380178;62;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-09 08:40:30
4380626;62;73;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-09 09:10:10
4381254;255;255;70;85;heat;on;1;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;15320;2014-10-25 19:43:09
4381943;69;83;70;85;heat;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;15320;2014-11-09 10:04:31
4383097;255;255;62;74;heat;on;1;0;1;F;0;0;1;0;1;0;1;1;1;1;1;1;1106;2014-11-08 17:00:11
4384510;70;83;70;85;heat;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;15320;2014-11-09 10:40:01
4386831;62;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-09 09:32:55
4387568;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-09 16:01:13
4387637;255;255;66;61;heat;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-11-08 13:51:16
4387977;70;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-09 16:34:41
4387993;255;255;69;61;heat;on;0;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-11-09 16:38:19
4388020;68;74;62;74;heat;on;1;1;1;F;0;0;1;0;1;0;1;1;1;1;1;1;1106;2014-11-09 11:46:25
4389148;70;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-09 16:58:10
4391805;70;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-09 17:49:09
4393462;70;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-09 20:13:36
4395153;62;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-09 21:36:16
4399890;62;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-09 23:01:15
4400341;255;255;62;74;heat;on;1;0;1;F;0;0;1;0;1;0;1;1;1;1;1;1;1106;2014-11-09 17:00:08
4402228;70;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-10 07:15:12
4405057;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-10 09:13:36
4405464;62;73;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-10 13:12:39
4405592;62;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-10 13:52:40
4405925;62;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-10 14:07:41
4406794;68;74;62;74;heat;on;1;1;1;F;0;0;1;0;1;0;1;1;1;1;1;1;1106;2014-11-10 07:36:04
4407460;62;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-10 14:37:26
4408085;70;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-10 16:16:40
4409111;70;73;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-10 16:54:44
4409588;70;73;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-10 17:41:52
4415230;70;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-10 18:05:42
4416034;62;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-10 22:36:16
4419708;62;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-10 23:30:56
4419946;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-11 07:02:31
4420752;255;255;69;61;heat;on;1;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-11-09 16:59:01
4420761;68;75;69;61;heat;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-11-11 07:43:25
4423281;69;75;69;61;heat;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-11-11 07:43:59
4423568;62;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-11 07:14:03
4424783;62;73;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-11 09:57:50
4425808;62;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-11 11:02:24
4427413;62;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-11 12:06:08
4430786;255;255;69;61;heat;on;1;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-11-11 09:43:06
4431877;62;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-11 13:37:55
4432529;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-11 17:01:40
4434354;70;83;69;61;heat;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-11-11 16:26:30
4434676;70;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-11 17:21:58
4440884;70;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-11 18:38:37
4442081;62;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-11 22:14:06
4446849;62;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-11 22:58:37
4447793;70;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-12 08:04:08
4449301;255;255;69;61;heat;on;1;0;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-11-11 18:26:20
4449373;70;83;69;61;heat;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-11-12 09:42:53
4451742;255;255;70;74;heat;on;0;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;13265;2014-11-03 09:49:10
4457710;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-12 08:37:09
4458446;69;83;69;61;heat;on;1;1;0;F;0;0;0;0;1;1;1;1;1;1;1;0;16188;2014-11-12 09:47:07
4460153;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-12 16:36:06
4469267;255;255;62;74;heat;on;1;0;1;F;0;0;1;0;1;0;1;1;1;1;1;1;1106;2014-11-10 15:45:38
4469380;70;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-12 17:43:02
4470857;62;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-12 22:21:30
4471074;62;74;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-12 23:15:56
4475221;68;73;62;74;heat;on;1;1;1;F;0;0;1;0;1;0;1;1;1;1;1;1;1106;2014-11-12 22:18:23
4476382;62;75;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-12 23:28:35
4477955;255;255;70;73;off;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;2693;2014-11-06 07:31:52
4479670;70;76;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-13 06:38:15
4480715;68;80;70;73;heat;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;2693;2014-11-13 07:32:05
4480877;67;85;70;73;heat;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;2693;2014-11-13 09:19:51
4481726;255;255;61;75;cool;on;1;0;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-13 08:35:15
4488318;62;77;61;75;cool;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;16390;2014-11-13 10:09:58
4490882;63;85;70;73;heat;on;1;1;0;F;0;0;1;0;1;1;1;1;1;1;1;0;2693;2014-11-13 09:27:16
